symbol,tf,macd,adx_thr,vol_lb,tgt_vol,IS_Sharpe,IS_MaxDD,IS_Trades,OOS_Sharpe,OOS_MaxDD,OOS_Trades
SOL-USD,1h,5/35/9,20,30,0.015,7.102733919040553,-0.48303287395762284,9,0.0,-0.7903275533999832,6
SOL-USD,1h,5/35/9,20,30,0.02,7.102733919040553,-0.48303287395762284,9,0.0,-0.7903275533999832,6
SOL-USD,1h,5/35/9,20,30,0.03,7.102733919040553,-0.48303287395762284,9,0.0,-0.7903275533999832,6
SOL-USD,1h,5/35/9,20,30,0.05,7.102733919040553,-0.48303287395762284,9,0.0,-0.7903275533999832,6
SOL-USD,1h,5/35/9,20,40,0.015,7.102733919040553,-0.48303287395762284,9,0.0,-0.7903275533999832,6
SOL-USD,1h,5/35/9,20,40,0.02,7.102733919040553,-0.48303287395762284,9,0.0,-0.7903275533999832,6
SOL-USD,1h,5/35/9,20,40,0.03,7.102733919040553,-0.48303287395762284,9,0.0,-0.7903275533999832,6
SOL-USD,1h,5/35/9,20,40,0.05,7.102733919040553,-0.48303287395762284,9,0.0,-0.7903275533999832,6
SOL-USD,1h,5/35/9,25,20,0.015,7.102733919040553,-0.48303287395762284,9,0.0,-0.7903275533999832,6
SOL-USD,1h,5/35/9,25,20,0.02,7.102733919040553,-0.48303287395762284,9,0.0,-0.7903275533999832,6
SOL-USD,1h,5/35/9,25,20,0.03,7.102733919040553,-0.48303287395762284,9,0.0,-0.7903275533999832,6
SOL-USD,1h,5/35/9,25,20,0.05,7.102733919040553,-0.48303287395762284,9,0.0,-0.7903275533999832,6
SOL-USD,1h,5/35/9,25,30,0.015,7.102733919040553,-0.48303287395762284,9,0.0,-0.7903275533999832,6
SOL-USD,1h,5/35/9,25,30,0.02,7.102733919040553,-0.48303287395762284,9,0.0,-0.7903275533999832,6
SOL-USD,1h,5/35/9,25,30,0.03,7.102733919040553,-0.48303287395762284,9,0.0,-0.7903275533999832,6
SOL-USD,1h,5/35/9,25,30,0.05,7.102733919040553,-0.48303287395762284,9,0.0,-0.7903275533999832,6
SOL-USD,1h,5/35/9,25,40,0.015,7.102733919040553,-0.48303287395762284,9,0.0,-0.7903275533999832,6
SOL-USD,1h,5/35/9,25,40,0.02,7.102733919040553,-0.48303287395762284,9,0.0,-0.7903275533999832,6
SOL-USD,1h,5/35/9,25,40,0.03,7.102733919040553,-0.48303287395762284,9,0.0,-0.7903275533999832,6
SOL-USD,1h,5/35/9,25,40,0.05,7.102733919040553,-0.48303287395762284,9,0.0,-0.7903275533999832,6
SOL-USD,1h,8/24/5,10,20,0.015,1.4665395370471535,-0.8396257881438607,15,0.0,-1.0390949433014995,7
SOL-USD,1h,8/24/5,10,20,0.02,1.4665395370471535,-0.8396257881438607,15,0.0,-1.0390949433014995,7
SOL-USD,1h,8/24/5,10,20,0.03,1.4665395370471535,-0.8396257881438607,15,0.0,-1.0390949433014995,7
SOL-USD,1h,8/24/5,10,20,0.05,1.4665395370471535,-0.8396257881438607,15,0.0,-1.0390949433014995,7
SOL-USD,1h,8/24/5,10,30,0.015,1.4665395370471535,-0.8396257881438607,15,0.0,-0.9062215801600049,6
SOL-USD,1h,8/24/5,10,30,0.02,1.4665395370471535,-0.8396257881438607,15,0.0,-0.9062215801600049,6
SOL-USD,1h,8/24/5,10,30,0.03,1.4665395370471535,-0.8396257881438607,15,0.0,-0.9062215801600049,6
SOL-USD,1h,8/24/5,10,30,0.05,1.4665395370471535,-0.8396257881438607,15,0.0,-0.9062215801600049,6
SOL-USD,1h,8/24/5,10,40,0.015,1.4665395370471535,-0.8396257881438607,15,0.0,-0.9062215801600049,6
SOL-USD,1h,8/24/5,10,40,0.02,1.4665395370471535,-0.8396257881438607,15,0.0,-0.9062215801600049,6
SOL-USD,1h,8/24/5,10,40,0.03,1.4665395370471535,-0.8396257881438607,15,0.0,-0.9062215801600049,6
SOL-USD,1h,8/24/5,10,40,0.05,1.4665395370471535,-0.8396257881438607,15,0.0,-0.9062215801600049,6
SOL-USD,1h,8/24/5,15,20,0.015,1.3277977074098126,-1.046351067252782,10,0.0,-1.0390949433014995,7
SOL-USD,1h,8/24/5,15,20,0.02,1.3277977074098126,-1.046351067252782,10,0.0,-1.0390949433014995,7
SOL-USD,1h,8/24/5,15,20,0.03,1.3277977074098126,-1.046351067252782,10,0.0,-1.0390949433014995,7
SOL-USD,1h,8/24/5,15,20,0.05,1.3277977074098126,-1.046351067252782,10,0.0,-1.0390949433014995,7
SOL-USD,1h,8/24/5,15,30,0.015,1.3277977074098126,-1.046351067252782,10,0.0,-0.9062215801600049,6
SOL-USD,1h,8/24/5,15,30,0.02,1.3277977074098126,-1.046351067252782,10,0.0,-0.9062215801600049,6
SOL-USD,1h,8/24/5,15,30,0.03,1.3277977074098126,-1.046351067252782,10,0.0,-0.9062215801600049,6
SOL-USD,1h,8/24/5,15,30,0.05,1.3277977074098126,-1.046351067252782,10,0.0,-0.9062215801600049,6
SOL-USD,1h,8/24/5,15,40,0.015,1.3277977074098126,-1.046351067252782,10,0.0,-0.9062215801600049,6
SOL-USD,1h,8/24/5,15,40,0.02,1.3277977074098126,-1.046351067252782,10,0.0,-0.9062215801600049,6
SOL-USD,1h,8/24/5,15,40,0.03,1.3277977074098126,-1.046351067252782,10,0.0,-0.9062215801600049,6
SOL-USD,1h,8/24/5,15,40,0.05,1.3277977074098126,-1.046351067252782,10,0.0,-0.9062215801600049,6
SOL-USD,1h,8/24/5,20,20,0.015,8.303862398321419,-0.425525854847808,7,0.0,-1.0390949433014995,7
SOL-USD,1h,8/24/5,20,20,0.02,8.303862398321419,-0.425525854847808,7,0.0,-1.0390949433014995,7
SOL-USD,1h,8/24/5,20,20,0.03,8.303862398321419,-0.425525854847808,7,0.0,-1.0390949433014995,7
SOL-USD,1h,8/24/5,20,20,0.05,8.303862398321419,-0.425525854847808,7,0.0,-1.0390949433014995,7
SOL-USD,1h,8/24/5,20,30,0.015,8.303862398321419,-0.425525854847808,7,0.0,-0.9062215801600049,6
SOL-USD,1h,8/24/5,20,30,0.02,8.303862398321419,-0.425525854847808,7,0.0,-0.9062215801600049,6
SOL-USD,1h,8/24/5,20,30,0.03,8.303862398321419,-0.425525854847808,7,0.0,-0.9062215801600049,6
SOL-USD,1h,8/24/5,20,30,0.05,8.303862398321419,-0.425525854847808,7,0.0,-0.9062215801600049,6
SOL-USD,1h,8/24/5,20,40,0.015,8.303862398321419,-0.425525854847808,7,0.0,-0.9062215801600049,6
SOL-USD,1h,8/24/5,20,40,0.02,8.303862398321419,-0.425525854847808,7,0.0,-0.9062215801600049,6
SOL-USD,1h,8/24/5,20,40,0.03,8.303862398321419,-0.425525854847808,7,0.0,-0.9062215801600049,6
SOL-USD,1h,8/24/5,20,40,0.05,8.303862398321419,-0.425525854847808,7,0.0,-0.9062215801600049,6
SOL-USD,1h,8/24/5,25,20,0.015,8.303862398321419,-0.425525854847808,7,0.0,-1.0390949433014995,7
SOL-USD,1h,8/24/5,25,20,0.02,8.303862398321419,-0.425525854847808,7,0.0,-1.0390949433014995,7
SOL-USD,1h,8/24/5,25,20,0.03,8.303862398321419,-0.425525854847808,7,0.0,-1.0390949433014995,7
SOL-USD,1h,8/24/5,25,20,0.05,8.303862398321419,-0.425525854847808,7,0.0,-1.0390949433014995,7
SOL-USD,1h,8/24/5,25,30,0.015,8.303862398321419,-0.425525854847808,7,0.0,-0.9062215801600049,6
SOL-USD,1h,8/24/5,25,30,0.02,8.303862398321419,-0.425525854847808,7,0.0,-0.9062215801600049,6
SOL-USD,1h,8/24/5,25,30,0.03,8.303862398321419,-0.425525854847808,7,0.0,-0.9062215801600049,6
SOL-USD,1h,8/24/5,25,30,0.05,8.303862398321419,-0.425525854847808,7,0.0,-0.9062215801600049,6
SOL-USD,1h,8/24/5,25,40,0.015,8.303862398321419,-0.425525854847808,7,0.0,-0.9062215801600049,6
SOL-USD,1h,8/24/5,25,40,0.02,8.303862398321419,-0.425525854847808,7,0.0,-0.9062215801600049,6
SOL-USD,1h,8/24/5,25,40,0.03,8.303862398321419,-0.425525854847808,7,0.0,-0.9062215801600049,6
SOL-USD,1h,8/24/5,25,40,0.05,8.303862398321419,-0.425525854847808,7,0.0,-0.9062215801600049,6
SOL-USD,1h,8/24/9,10,20,0.015,3.192055075491658,-0.5537300030159398,13,0.0,-0.5665819180799891,3
SOL-USD,1h,8/24/9,10,20,0.02,3.192055075491658,-0.5537300030159398,13,0.0,-0.5665819180799891,3
SOL-USD,1h,8/24/9,10,20,0.03,3.192055075491658,-0.5537300030159398,13,0.0,-0.5665819180799891,3
SOL-USD,1h,8/24/9,10,20,0.05,3.192055075491658,-0.5537300030159398,13,0.0,-0.5665819180799891,3
SOL-USD,1h,8/24/9,10,30,0.015,3.192055075491658,-0.5537300030159398,13,0.0,-0.5665819180799891,3
SOL-USD,1h,8/24/9,10,30,0.02,3.192055075491658,-0.5537300030159398,13,0.0,-0.5665819180799891,3
SOL-USD,1h,8/24/9,10,30,0.03,3.192055075491658,-0.5537300030159398,13,0.0,-0.5665819180799891,3
SOL-USD,1h,8/24/9,10,30,0.05,3.192055075491658,-0.5537300030159398,13,0.0,-0.5665819180799891,3
SOL-USD,1h,8/24/9,10,40,0.015,3.192055075491658,-0.5537300030159398,13,0.0,-0.5665819180799891,3
SOL-USD,1h,8/24/9,10,40,0.02,3.192055075491658,-0.5537300030159398,13,0.0,-0.5665819180799891,3
SOL-USD,1h,8/24/9,10,40,0.03,3.192055075491658,-0.5537300030159398,13,0.0,-0.5665819180799891,3
SOL-USD,1h,8/24/9,10,40,0.05,3.192055075491658,-0.5537300030159398,13,0.0,-0.5665819180799891,3
SOL-USD,1h,8/24/9,15,20,0.015,0.6256933291012359,-1.057997834958757,10,0.0,-0.5665819180799891,3
SOL-USD,1h,8/24/9,15,20,0.02,0.6256933291012359,-1.057997834958757,10,0.0,-0.5665819180799891,3
SOL-USD,1h,8/24/9,15,20,0.03,0.6256933291012359,-1.057997834958757,10,0.0,-0.5665819180799891,3
SOL-USD,1h,8/24/9,15,20,0.05,0.6256933291012359,-1.057997834958757,10,0.0,-0.5665819180799891,3
SOL-USD,1h,8/24/9,15,30,0.015,0.6256933291012359,-1.057997834958757,10,0.0,-0.5665819180799891,3
SOL-USD,1h,8/24/9,15,30,0.02,0.6256933291012359,-1.057997834958757,10,0.0,-0.5665819180799891,3
SOL-USD,1h,8/24/9,15,30,0.03,0.6256933291012359,-1.057997834958757,10,0.0,-0.5665819180799891,3
SOL-USD,1h,8/24/9,15,30,0.05,0.6256933291012359,-1.057997834958757,10,0.0,-0.5665819180799891,3
SOL-USD,1h,8/24/9,15,40,0.015,0.6256933291012359,-1.057997834958757,10,0.0,-0.5665819180799891,3
SOL-USD,1h,8/24/9,15,40,0.02,0.6256933291012359,-1.057997834958757,10,0.0,-0.5665819180799891,3
SOL-USD,1h,8/24/9,15,40,0.03,0.6256933291012359,-1.057997834958757,10,0.0,-0.5665819180799891,3
SOL-USD,1h,8/24/9,15,40,0.05,0.6256933291012359,-1.057997834958757,10,0.0,-0.5665819180799891,3
SOL-USD,1h,8/24/9,20,20,0.015,10.18470987265775,-0.28892712849114544,7,0.0,-0.5665819180799891,3
SOL-USD,1h,8/24/9,20,20,0.02,10.18470987265775,-0.28892712849114544,7,0.0,-0.5665819180799891,3
SOL-USD,1h,8/24/9,20,20,0.03,10.18470987265775,-0.28892712849114544,7,0.0,-0.5665819180799891,3
SOL-USD,1h,8/24/9,20,20,0.05,10.18470987265775,-0.28892712849114544,7,0.0,-0.5665819180799891,3
SOL-USD,1h,8/24/9,20,30,0.015,10.18470987265775,-0.28892712849114544,7,0.0,-0.5665819180799891,3
SOL-USD,1h,8/24/9,20,30,0.02,10.18470987265775,-0.28892712849114544,7,0.0,-0.5665819180799891,3
SOL-USD,1h,8/24/9,20,30,0.03,10.18470987265775,-0.28892712849114544,7,0.0,-0.5665819180799891,3
SOL-USD,1h,8/24/9,20,30,0.05,10.18470987265775,-0.28892712849114544,7,0.0,-0.5665819180799891,3
SOL-USD,1h,8/24/9,20,40,0.015,10.18470987265775,-0.28892712849114544,7,0.0,-0.5665819180799891,3
SOL-USD,1h,8/24/9,20,40,0.02,10.18470987265775,-0.28892712849114544,7,0.0,-0.5665819180799891,3
SOL-USD,1h,8/24/9,20,40,0.03,10.18470987265775,-0.28892712849114544,7,0.0,-0.5665819180799891,3
SOL-USD,1h,8/24/9,20,40,0.05,10.18470987265775,-0.28892712849114544,7,0.0,-0.5665819180799891,3
SOL-USD,1h,8/24/9,25,20,0.015,10.18470987265775,-0.28892712849114544,7,0.0,-0.5665819180799891,3
SOL-USD,1h,8/24/9,25,20,0.02,10.18470987265775,-0.28892712849114544,7,0.0,-0.5665819180799891,3
SOL-USD,1h,8/24/9,25,20,0.03,10.18470987265775,-0.28892712849114544,7,0.0,-0.5665819180799891,3
SOL-USD,1h,8/24/9,25,20,0.05,10.18470987265775,-0.28892712849114544,7,0.0,-0.5665819180799891,3
SOL-USD,1h,8/24/9,25,30,0.015,10.18470987265775,-0.28892712849114544,7,0.0,-0.5665819180799891,3
SOL-USD,1h,8/24/9,25,30,0.02,10.18470987265775,-0.28892712849114544,7,0.0,-0.5665819180799891,3
SOL-USD,1h,8/24/9,25,30,0.03,10.18470987265775,-0.28892712849114544,7,0.0,-0.5665819180799891,3
SOL-USD,1h,8/24/9,25,30,0.05,10.18470987265775,-0.28892712849114544,7,0.0,-0.5665819180799891,3
SOL-USD,1h,8/24/9,25,40,0.015,10.18470987265775,-0.28892712849114544,7,0.0,-0.5665819180799891,3
SOL-USD,1h,8/24/9,25,40,0.02,10.18470987265775,-0.28892712849114544,7,0.0,-0.5665819180799891,3
SOL-USD,1h,8/24/9,25,40,0.03,10.18470987265775,-0.28892712849114544,7,0.0,-0.5665819180799891,3
SOL-USD,1h,8/24/9,25,40,0.05,10.18470987265775,-0.28892712849114544,7,0.0,-0.5665819180799891,3
SOL-USD,1h,8/26/5,10,20,0.015,1.0067340600547032,-0.9007859187153744,15,0.0,-0.9062215801600049,6
SOL-USD,1h,8/26/5,10,20,0.02,1.0067340600547032,-0.9007859187153744,15,0.0,-0.9062215801600049,6
SOL-USD,1h,8/26/5,10,20,0.03,1.0067340600547032,-0.9007859187153744,15,0.0,-0.9062215801600049,6
SOL-USD,1h,8/26/5,10,20,0.05,1.0067340600547032,-0.9007859187153744,15,0.0,-0.9062215801600049,6
SOL-USD,1h,8/26/5,10,30,0.015,1.0067340600547032,-0.9007859187153744,15,0.0,-0.9062215801600049,6
SOL-USD,1h,8/26/5,10,30,0.02,1.0067340600547032,-0.9007859187153744,15,0.0,-0.9062215801600049,6
SOL-USD,1h,8/26/5,10,30,0.03,1.0067340600547032,-0.9007859187153744,15,0.0,-0.9062215801600049,6
SOL-USD,1h,8/26/5,10,30,0.05,1.0067340600547032,-0.9007859187153744,15,0.0,-0.9062215801600049,6
SOL-USD,1h,8/26/5,10,40,0.015,1.0067340600547032,-0.9007859187153744,15,0.0,-0.9062215801600049,6
SOL-USD,1h,8/26/5,10,40,0.02,1.0067340600547032,-0.9007859187153744,15,0.0,-0.9062215801600049,6
SOL-USD,1h,8/26/5,10,40,0.03,1.0067340600547032,-0.9007859187153744,15,0.0,-0.9062215801600049,6
SOL-USD,1h,8/26/5,10,40,0.05,1.0067340600547032,-0.9007859187153744,15,0.0,-0.9062215801600049,6
SOL-USD,1h,8/26/5,15,20,0.015,0.9088247412174723,-1.1083809132164113,10,0.0,-0.9062215801600049,6
SOL-USD,1h,8/26/5,15,20,0.02,0.9088247412174723,-1.1083809132164113,10,0.0,-0.9062215801600049,6
SOL-USD,1h,8/26/5,15,20,0.03,0.9088247412174723,-1.1083809132164113,10,0.0,-0.9062215801600049,6
SOL-USD,1h,8/26/5,15,20,0.05,0.9088247412174723,-1.1083809132164113,10,0.0,-0.9062215801600049,6
SOL-USD,1h,8/26/5,15,30,0.015,0.9088247412174723,-1.1083809132164113,10,0.0,-0.9062215801600049,6
SOL-USD,1h,8/26/5,15,30,0.02,0.9088247412174723,-1.1083809132164113,10,0.0,-0.9062215801600049,6
SOL-USD,1h,8/26/5,15,30,0.03,0.9088247412174723,-1.1083809132164113,10,0.0,-0.9062215801600049,6
SOL-USD,1h,8/26/5,15,30,0.05,0.9088247412174723,-1.1083809132164113,10,0.0,-0.9062215801600049,6
SOL-USD,1h,8/26/5,15,40,0.015,0.9088247412174723,-1.1083809132164113,10,0.0,-0.9062215801600049,6
SOL-USD,1h,8/26/5,15,40,0.02,0.9088247412174723,-1.1083809132164113,10,0.0,-0.9062215801600049,6
SOL-USD,1h,8/26/5,15,40,0.03,0.9088247412174723,-1.1083809132164113,10,0.0,-0.9062215801600049,6
SOL-USD,1h,8/26/5,15,40,0.05,0.9088247412174723,-1.1083809132164113,10,0.0,-0.9062215801600049,6
SOL-USD,1h,8/26/5,20,20,0.015,8.303862398321419,-0.425525854847808,7,0.0,-0.9062215801600049,6
SOL-USD,1h,8/26/5,20,20,0.02,8.303862398321419,-0.425525854847808,7,0.0,-0.9062215801600049,6
SOL-USD,1h,8/26/5,20,20,0.03,8.303862398321419,-0.425525854847808,7,0.0,-0.9062215801600049,6
SOL-USD,1h,8/26/5,20,20,0.05,8.303862398321419,-0.425525854847808,7,0.0,-0.9062215801600049,6
SOL-USD,1h,8/26/5,20,30,0.015,8.303862398321419,-0.425525854847808,7,0.0,-0.9062215801600049,6
SOL-USD,1h,8/26/5,20,30,0.02,8.303862398321419,-0.425525854847808,7,0.0,-0.9062215801600049,6
SOL-USD,1h,8/26/5,20,30,0.03,8.303862398321419,-0.425525854847808,7,0.0,-0.9062215801600049,6
SOL-USD,1h,8/26/5,20,30,0.05,8.303862398321419,-0.425525854847808,7,0.0,-0.9062215801600049,6
SOL-USD,1h,8/26/5,20,40,0.015,8.303862398321419,-0.425525854847808,7,0.0,-0.9062215801600049,6
SOL-USD,1h,8/26/5,20,40,0.02,8.303862398321419,-0.425525854847808,7,0.0,-0.9062215801600049,6
SOL-USD,1h,8/26/5,20,40,0.03,8.303862398321419,-0.425525854847808,7,0.0,-0.9062215801600049,6
SOL-USD,1h,8/26/5,20,40,0.05,8.303862398321419,-0.425525854847808,7,0.0,-0.9062215801600049,6
SOL-USD,1h,8/26/5,25,20,0.015,8.303862398321419,-0.425525854847808,7,0.0,-0.9062215801600049,6
SOL-USD,1h,8/26/5,25,20,0.02,8.303862398321419,-0.425525854847808,7,0.0,-0.9062215801600049,6
SOL-USD,1h,8/26/5,25,20,0.03,8.303862398321419,-0.425525854847808,7,0.0,-0.9062215801600049,6
SOL-USD,1h,8/26/5,25,20,0.05,8.303862398321419,-0.425525854847808,7,0.0,-0.9062215801600049,6
SOL-USD,1h,8/26/5,25,30,0.015,8.303862398321419,-0.425525854847808,7,0.0,-0.9062215801600049,6
SOL-USD,1h,8/26/5,25,30,0.02,8.303862398321419,-0.425525854847808,7,0.0,-0.9062215801600049,6
SOL-USD,1h,8/26/5,25,30,0.03,8.303862398321419,-0.425525854847808,7,0.0,-0.9062215801600049,6
SOL-USD,1h,8/26/5,25,30,0.05,8.303862398321419,-0.425525854847808,7,0.0,-0.9062215801600049,6
SOL-USD,1h,8/26/5,25,40,0.015,8.303862398321419,-0.425525854847808,7,0.0,-0.9062215801600049,6
SOL-USD,1h,8/26/5,25,40,0.02,8.303862398321419,-0.425525854847808,7,0.0,-0.9062215801600049,6
SOL-USD,1h,8/26/5,25,40,0.03,8.303862398321419,-0.425525854847808,7,0.0,-0.9062215801600049,6
SOL-USD,1h,8/26/5,25,40,0.05,8.303862398321419,-0.425525854847808,7,0.0,-0.9062215801600049,6
SOL-USD,1h,8/26/9,10,20,0.015,6.4770917938654575,-0.32901822438320405,11,0.0,-0.5665819180799891,3
SOL-USD,1h,8/26/9,10,20,0.02,6.4770917938654575,-0.32901822438320405,11,0.0,-0.5665819180799891,3
SOL-USD,1h,8/26/9,10,20,0.03,6.4770917938654575,-0.32901822438320405,11,0.0,-0.5665819180799891,3
SOL-USD,1h,8/26/9,10,20,0.05,6.4770917938654575,-0.32901822438320405,11,0.0,-0.5665819180799891,3
SOL-USD,1h,8/26/9,10,30,0.015,6.4770917938654575,-0.32901822438320405,11,0.0,-0.5665819180799891,3
SOL-USD,1h,8/26/9,10,30,0.02,6.4770917938654575,-0.32901822438320405,11,0.0,-0.5665819180799891,3
SOL-USD,1h,8/26/9,10,30,0.03,6.4770917938654575,-0.32901822438320405,11,0.0,-0.5665819180799891,3
SOL-USD,1h,8/26/9,10,30,0.05,6.4770917938654575,-0.32901822438320405,11,0.0,-0.5665819180799891,3
SOL-USD,1h,8/26/9,10,40,0.015,6.4770917938654575,-0.32901822438320405,11,0.0,-0.5665819180799891,3
SOL-USD,1h,8/26/9,10,40,0.02,6.4770917938654575,-0.32901822438320405,11,0.0,-0.5665819180799891,3
SOL-USD,1h,8/26/9,10,40,0.03,6.4770917938654575,-0.32901822438320405,11,0.0,-0.5665819180799891,3
SOL-USD,1h,8/26/9,10,40,0.05,6.4770917938654575,-0.32901822438320405,11,0.0,-0.5665819180799891,3
SOL-USD,1h,8/26/9,15,20,0.015,10.18470987265775,-0.28892712849114544,7,0.0,-0.5665819180799891,3
SOL-USD,1h,8/26/9,15,20,0.02,10.18470987265775,-0.28892712849114544,7,0.0,-0.5665819180799891,3
SOL-USD,1h,8/26/9,15,20,0.03,10.18470987265775,-0.28892712849114544,7,0.0,-0.5665819180799891,3
SOL-USD,1h,8/26/9,15,20,0.05,10.18470987265775,-0.28892712849114544,7,0.0,-0.5665819180799891,3
SOL-USD,1h,8/26/9,15,30,0.015,10.18470987265775,-0.28892712849114544,7,0.0,-0.5665819180799891,3
SOL-USD,1h,8/26/9,15,30,0.02,10.18470987265775,-0.28892712849114544,7,0.0,-0.5665819180799891,3
SOL-USD,1h,8/26/9,15,30,0.03,10.18470987265775,-0.28892712849114544,7,0.0,-0.5665819180799891,3
SOL-USD,1h,8/26/9,15,30,0.05,10.18470987265775,-0.28892712849114544,7,0.0,-0.5665819180799891,3
SOL-USD,1h,8/26/9,15,40,0.015,10.18470987265775,-0.28892712849114544,7,0.0,-0.5665819180799891,3
SOL-USD,1h,8/26/9,15,40,0.02,10.18470987265775,-0.28892712849114544,7,0.0,-0.5665819180799891,3
SOL-USD,1h,8/26/9,15,40,0.03,10.18470987265775,-0.28892712849114544,7,0.0,-0.5665819180799891,3
SOL-USD,1h,8/26/9,15,40,0.05,10.18470987265775,-0.28892712849114544,7,0.0,-0.5665819180799891,3
SOL-USD,1h,8/26/9,20,20,0.015,10.18470987265775,-0.28892712849114544,7,0.0,-0.5665819180799891,3
SOL-USD,1h,8/26/9,20,20,0.02,10.18470987265775,-0.28892712849114544,7,0.0,-0.5665819180799891,3
SOL-USD,1h,8/26/9,20,20,0.03,10.18470987265775,-0.28892712849114544,7,0.0,-0.5665819180799891,3
SOL-USD,1h,8/26/9,20,20,0.05,10.18470987265775,-0.28892712849114544,7,0.0,-0.5665819180799891,3
SOL-USD,1h,8/26/9,20,30,0.015,10.18470987265775,-0.28892712849114544,7,0.0,-0.5665819180799891,3
SOL-USD,1h,8/26/9,20,30,0.02,10.18470987265775,-0.28892712849114544,7,0.0,-0.5665819180799891,3
SOL-USD,1h,8/26/9,20,30,0.03,10.18470987265775,-0.28892712849114544,7,0.0,-0.5665819180799891,3
SOL-USD,1h,8/26/9,20,30,0.05,10.18470987265775,-0.28892712849114544,7,0.0,-0.5665819180799891,3
SOL-USD,1h,8/26/9,20,40,0.015,10.18470987265775,-0.28892712849114544,7,0.0,-0.5665819180799891,3
SOL-USD,1h,8/26/9,20,40,0.02,10.18470987265775,-0.28892712849114544,7,0.0,-0.5665819180799891,3
SOL-USD,1h,8/26/9,20,40,0.03,10.18470987265775,-0.28892712849114544,7,0.0,-0.5665819180799891,3
SOL-USD,1h,8/26/9,20,40,0.05,10.18470987265775,-0.28892712849114544,7,0.0,-0.5665819180799891,3
SOL-USD,1h,8/26/9,25,20,0.015,10.18470987265775,-0.28892712849114544,7,0.0,-0.5665819180799891,3
SOL-USD,1h,8/26/9,25,20,0.02,10.18470987265775,-0.28892712849114544,7,0.0,-0.5665819180799891,3
SOL-USD,1h,8/26/9,25,20,0.03,10.18470987265775,-0.28892712849114544,7,0.0,-0.5665819180799891,3
SOL-USD,1h,8/26/9,25,20,0.05,10.18470987265775,-0.28892712849114544,7,0.0,-0.5665819180799891,3
SOL-USD,1h,8/26/9,25,30,0.015,10.18470987265775,-0.28892712849114544,7,0.0,-0.5665819180799891,3
SOL-USD,1h,8/26/9,25,30,0.02,10.18470987265775,-0.28892712849114544,7,0.0,-0.5665819180799891,3
SOL-USD,1h,8/26/9,25,30,0.03,10.18470987265775,-0.28892712849114544,7,0.0,-0.5665819180799891,3
SOL-USD,1h,8/26/9,25,30,0.05,10.18470987265775,-0.28892712849114544,7,0.0,-0.5665819180799891,3
SOL-USD,1h,8/26/9,25,40,0.015,10.18470987265775,-0.28892712849114544,7,0.0,-0.5665819180799891,3
SOL-USD,1h,8/26/9,25,40,0.02,10.18470987265775,-0.28892712849114544,7,0.0,-0.5665819180799891,3
SOL-USD,1h,8/26/9,25,40,0.03,10.18470987265775,-0.28892712849114544,7,0.0,-0.5665819180799891,3
SOL-USD,1h,8/26/9,25,40,0.05,10.18470987265775,-0.28892712849114544,7,0.0,-0.5665819180799891,3
SOL-USD,1h,8/35/5,10,20,0.015,0.0,-1.002335538812682,17,0.0,-1.0578907381200264,8
SOL-USD,1h,8/35/5,10,20,0.02,0.0,-1.002335538812682,17,0.0,-1.0578907381200264,8
SOL-USD,1h,8/35/5,10,20,0.03,0.0,-1.002335538812682,17,0.0,-1.0578907381200264,8
SOL-USD,1h,8/35/5,10,20,0.05,0.0,-1.002335538812682,17,0.0,-1.0578907381200264,8
SOL-USD,1h,8/35/5,10,30,0.015,0.0,-1.002335538812682,17,0.0,-1.0578907381200264,8
SOL-USD,1h,8/35/5,10,30,0.02,0.0,-1.002335538812682,17,0.0,-1.0578907381200264,8
SOL-USD,1h,8/35/5,10,30,0.03,0.0,-1.002335538812682,17,0.0,-1.0578907381200264,8
SOL-USD,1h,8/35/5,10,30,0.05,0.0,-1.002335538812682,17,0.0,-1.0578907381200264,8
SOL-USD,1h,8/35/5,10,40,0.015,0.0,-1.002335538812682,17,0.0,-1.0578907381200264,8
SOL-USD,1h,8/35/5,10,40,0.02,0.0,-1.002335538812682,17,0.0,-1.0578907381200264,8
SOL-USD,1h,8/35/5,10,40,0.03,0.0,-1.002335538812682,17,0.0,-1.0578907381200264,8
SOL-USD,1h,8/35/5,10,40,0.05,0.0,-1.002335538812682,17,0.0,-1.0578907381200264,8
SOL-USD,1h,8/35/5,15,20,0.015,0.0,-1.243950123921389,12,0.0,-1.0578907381200264,8
SOL-USD,1h,8/35/5,15,20,0.02,0.0,-1.243950123921389,12,0.0,-1.0578907381200264,8
SOL-USD,1h,8/35/5,15,20,0.03,0.0,-1.243950123921389,12,0.0,-1.0578907381200264,8
SOL-USD,1h,8/35/5,15,20,0.05,0.0,-1.243950123921389,12,0.0,-1.0578907381200264,8
SOL-USD,1h,8/35/5,15,30,0.015,0.0,-1.243950123921389,12,0.0,-1.0578907381200264,8
SOL-USD,1h,8/35/5,15,30,0.02,0.0,-1.243950123921389,12,0.0,-1.0578907381200264,8
SOL-USD,1h,8/35/5,15,30,0.03,0.0,-1.243950123921389,12,0.0,-1.0578907381200264,8
SOL-USD,1h,8/35/5,15,30,0.05,0.0,-1.243950123921389,12,0.0,-1.0578907381200264,8
SOL-USD,1h,8/35/5,15,40,0.015,0.0,-1.243950123921389,12,0.0,-1.0578907381200264,8
